# time(s), pre_rot_eig1, pre_rot_eig2, pre_rot_eig3, pre_trans_eig1, pre_trans_eig2, pre_trans_eig3, post_rot_eig1, post_rot_eig2, post_rot_eig3, post_trans_eig1, post_trans_eig2, post_trans_eig3, cam_used[0], cam_used[1], cam_used[2], cam_used[3], level0_avg_total_rows
1646305822.549283743, 0.000000020, 0.000000034, 0.000000062, 0.000001302, 0.000002749, 0.000003419, 0.000000020, 0.000000034, 0.000000061, 0.000001297, 0.000002727, 0.000003389, 0, 1, 1, 1, 58.000000000
1646305823.449250937, 0.000000001, 0.000000002, 0.000000004, 0.000000095, 0.000000416, 0.000000973, 0.000000001, 0.000000002, 0.000000004, 0.000000095, 0.000000412, 0.000000968, 1, 1, 1, 1, 124.000000000
1646305823.549247265, 0.000000004, 0.000000016, 0.000000017, 0.000000410, 0.000001387, 0.000001965, 0.000000004, 0.000000016, 0.000000017, 0.000000410, 0.000001367, 0.000001941, 0, 1, 1, 1, 94.000000000
1646305823.624244452, 0.000000004, 0.000000014, 0.000000020, 0.000000399, 0.000001479, 0.000001954, 0.000000004, 0.000000013, 0.000000020, 0.000000399, 0.000001473, 0.000001939, 0, 1, 1, 1, 92.000000000
1646305824.599209070, 0.000000000, 0.000000001, 0.000000001, 0.000000028, 0.000000028, 0.000000043, 0.000000000, 0.000000001, 0.000000001, 0.000000028, 0.000000028, 0.000000043, 1, 1, 1, 1, 33.000000000
1646305824.749203682, 0.000000007, 0.000000009, 0.000000021, 0.000000103, 0.000000346, 0.000000697, 0.000000007, 0.000000009, 0.000000021, 0.000000103, 0.000000346, 0.000000697, 1, 1, 1, 1, 71.000000000
1646305825.449175119, 0.000000003, 0.000000004, 0.000000009, 0.000000369, 0.000000718, 0.000000783, 0.000000003, 0.000000004, 0.000000009, 0.000000369, 0.000000718, 0.000000782, 1, 1, 1, 1, 62.000000000
1646305825.599169731, 0.000000006, 0.000000007, 0.000000022, 0.000000661, 0.000001284, 0.000001427, 0.000000006, 0.000000007, 0.000000022, 0.000000661, 0.000001283, 0.000001427, 1, 1, 1, 1, 82.000000000
1646305826.049153328, 0.000000001, 0.000000002, 0.000000004, 0.000000028, 0.000000050, 0.000000096, 0.000000001, 0.000000002, 0.000000004, 0.000000028, 0.000000050, 0.000000096, 1, 1, 1, 1, 77.000000000
1646305826.124150515, 0.000000008, 0.000000013, 0.000000069, 0.000000572, 0.000000836, 0.000001050, 0.000000008, 0.000000013, 0.000000069, 0.000000571, 0.000000835, 0.000001050, 0, 1, 1, 1, 54.000000000
1646305826.749127865, 0.000000004, 0.000000004, 0.000000023, 0.000000337, 0.000000633, 0.000001134, 0.000000004, 0.000000004, 0.000000023, 0.000000337, 0.000000633, 0.000001133, 0, 1, 1, 1, 66.000000000
1646305826.899122238, 0.000000030, 0.000000034, 0.000000493, 0.000000913, 0.000001278, 0.000002496, 0.000000030, 0.000000034, 0.000000492, 0.000000911, 0.000001277, 0.000002489, 0, 1, 1, 1, 99.000000000
1646305826.999118805, 0.000000026, 0.000000066, 0.000000209, 0.000000147, 0.000000244, 0.000001158, 0.000000026, 0.000000066, 0.000000209, 0.000000147, 0.000000244, 0.000001157, 0, 1, 1, 1, 86.000000000
1646305827.349106073, 0.000000011, 0.000000024, 0.000000065, 0.000000045, 0.000000099, 0.000000617, 0.000000011, 0.000000024, 0.000000065, 0.000000045, 0.000000099, 0.000000617, 0, 1, 1, 1, 64.000000000
1646305828.324070454, 0.000000007, 0.000000011, 0.000000012, 0.000000029, 0.000000053, 0.000000133, 0.000000007, 0.000000011, 0.000000012, 0.000000029, 0.000000053, 0.000000133, 1, 1, 1, 1, 66.000000000
1646305828.399067640, 0.000000058, 0.000000212, 0.000001224, 0.000001713, 0.000001972, 0.000002082, 0.000000058, 0.000000212, 0.000001224, 0.000001712, 0.000001970, 0.000002082, 0, 1, 1, 1, 51.000000000
1646305828.549062252, 0.000000084, 0.000000176, 0.000000754, 0.000002411, 0.000004181, 0.000008069, 0.000000084, 0.000000176, 0.000000753, 0.000002407, 0.000004170, 0.000008057, 0, 1, 1, 1, 42.000000000
1646305828.899049520, 0.000000008, 0.000000015, 0.000000095, 0.000000070, 0.000000126, 0.000000518, 0.000000008, 0.000000015, 0.000000095, 0.000000070, 0.000000126, 0.000000517, 0, 1, 1, 1, 32.000000000
1646305829.399024725, 0.000000035, 0.000000093, 0.000000526, 0.000001651, 0.000003480, 0.000004438, 0.000000035, 0.000000093, 0.000000526, 0.000001651, 0.000003478, 0.000004435, 0, 1, 1, 1, 28.000000000
1646305830.049000263, 0.000000004, 0.000000014, 0.000000065, 0.000000029, 0.000000097, 0.000000219, 0.000000004, 0.000000014, 0.000000065, 0.000000029, 0.000000097, 0.000000219, 0, 1, 1, 1, 31.000000000
1646305830.548981667, 0.000000012, 0.000000019, 0.000000099, 0.000000025, 0.000000073, 0.000000509, 0.000000012, 0.000000019, 0.000000099, 0.000000025, 0.000000073, 0.000000509, 1, 1, 1, 1, 69.000000000
1646305830.998964787, 0.000000027, 0.000000039, 0.000000156, 0.000000030, 0.000000131, 0.000000931, 0.000000027, 0.000000039, 0.000000156, 0.000000030, 0.000000131, 0.000000930, 1, 1, 1, 1, 58.000000000
1646305831.448948145, 0.000000026, 0.000000055, 0.000000135, 0.000000075, 0.000000191, 0.000001232, 0.000000026, 0.000000055, 0.000000135, 0.000000075, 0.000000191, 0.000001232, 1, 1, 1, 0, 5.000000000
1646305832.048925638, 0.000000024, 0.000000028, 0.000000059, 0.000000078, 0.000000233, 0.000000614, 0.000000024, 0.000000028, 0.000000059, 0.000000078, 0.000000233, 0.000000614, 1, 1, 1, 1, 32.000000000
1646305832.523907661, 0.000000026, 0.000000036, 0.000000050, 0.000000124, 0.000000332, 0.000000372, 0.000000026, 0.000000036, 0.000000050, 0.000000124, 0.000000332, 0.000000372, 1, 1, 1, 1, 39.000000000
1646305832.598905087, 0.000000479, 0.000001320, 0.000001817, 0.000001298, 0.000001589, 0.000001673, 0.000000479, 0.000001316, 0.000001813, 0.000001298, 0.000001589, 0.000001672, 0, 1, 1, 1, 33.000000000
1646305832.648903131, 0.000000357, 0.000000422, 0.000001383, 0.000002804, 0.000002890, 0.000003533, 0.000000357, 0.000000422, 0.000001383, 0.000002801, 0.000002888, 0.000003528, 0, 1, 1, 0, 26.000000000
1646305832.698901176, 0.000000692, 0.000001296, 0.000001552, 0.000004902, 0.000005086, 0.000006438, 0.000000691, 0.000001296, 0.000001551, 0.000004893, 0.000005066, 0.000006417, 0, 1, 1, 0, 27.000000000
1646305832.748899460, 0.000000355, 0.000000533, 0.000001511, 0.000004773, 0.000004955, 0.000007482, 0.000000355, 0.000000533, 0.000001510, 0.000004771, 0.000004950, 0.000007476, 0, 1, 1, 0, 3.000000000
1646305832.798897505, 0.000000275, 0.000000814, 0.000001229, 0.000001806, 0.000003384, 0.000004185, 0.000000275, 0.000000814, 0.000001229, 0.000001806, 0.000003381, 0.000004182, 0, 1, 1, 0, 4.000000000
1646305832.848895788, 0.000000323, 0.000000465, 0.000001367, 0.000002456, 0.000003435, 0.000004659, 0.000000323, 0.000000464, 0.000001366, 0.000002455, 0.000003432, 0.000004657, 0, 1, 1, 0, 4.000000000
1646305832.898893833, 0.000000298, 0.000000753, 0.000001281, 0.000001583, 0.000001786, 0.000002751, 0.000000298, 0.000000753, 0.000001281, 0.000001581, 0.000001786, 0.000002747, 0, 1, 1, 0, 4.000000000
1646305832.948891878, 0.000000423, 0.000000459, 0.000001508, 0.000002006, 0.000002682, 0.000003345, 0.000000423, 0.000000459, 0.000001506, 0.000002005, 0.000002681, 0.000003342, 0, 1, 1, 0, 4.000000000
1646305833.948857069, 0.000000012, 0.000000015, 0.000000024, 0.000000051, 0.000000072, 0.000000165, 0.000000012, 0.000000015, 0.000000024, 0.000000051, 0.000000072, 0.000000165, 0, 1, 1, 1, 45.000000000
1646305834.773826361, 0.000000084, 0.000000131, 0.000000191, 0.000002855, 0.000003536, 0.000005759, 0.000000084, 0.000000131, 0.000000191, 0.000002854, 0.000003531, 0.000005754, 1, 1, 1, 1, 31.000000000
1646305835.423801899, 0.000000041, 0.000000054, 0.000000075, 0.000000313, 0.000000567, 0.000000674, 0.000000041, 0.000000054, 0.000000075, 0.000000313, 0.000000567, 0.000000674, 1, 1, 1, 1, 42.000000000
1646305835.948782206, 0.000000204, 0.000000329, 0.000000411, 0.000004596, 0.000006904, 0.000009116, 0.000000204, 0.000000329, 0.000000411, 0.000004596, 0.000006903, 0.000009113, 1, 1, 1, 1, 31.000000000
1646305836.023779392, 0.000000481, 0.000000651, 0.000001124, 0.000004754, 0.000008050, 0.000009272, 0.000000481, 0.000000651, 0.000001123, 0.000004752, 0.000008027, 0.000009255, 0, 1, 1, 1, 30.000000000
1646305836.098776579, 0.000000546, 0.000001940, 0.000002937, 0.000006919, 0.000011978, 0.000014434, 0.000000546, 0.000001934, 0.000002931, 0.000006916, 0.000011948, 0.000014426, 0, 1, 1, 1, 33.000000000
1646305836.198772907, 0.000000543, 0.000000700, 0.000001505, 0.000006420, 0.000011350, 0.000013194, 0.000000543, 0.000000700, 0.000001505, 0.000006417, 0.000011348, 0.000013181, 0, 1, 1, 1, 30.000000000
1646305836.298769236, 0.000000530, 0.000000676, 0.000001618, 0.000006225, 0.000011237, 0.000013099, 0.000000529, 0.000000676, 0.000001617, 0.000006223, 0.000011221, 0.000013093, 0, 1, 1, 1, 33.000000000
1646305837.298734903, 0.000000088, 0.000000185, 0.000000280, 0.000002142, 0.000008031, 0.000008254, 0.000000088, 0.000000185, 0.000000280, 0.000002142, 0.000008031, 0.000008254, 1, 1, 1, 1, 19.000000000
1646305838.148703337, 0.000000071, 0.000000318, 0.000000404, 0.000002754, 0.000011657, 0.000016399, 0.000000071, 0.000000318, 0.000000404, 0.000002754, 0.000011653, 0.000016383, 1, 1, 1, 1, 11.000000000
1646305838.348695993, 0.000000081, 0.000000301, 0.000000550, 0.000000710, 0.000001898, 0.000002713, 0.000000081, 0.000000300, 0.000000549, 0.000000710, 0.000001895, 0.000002704, 1, 1, 1, 1, 8.000000000
1646305839.023671150, 0.000000012, 0.000000036, 0.000000074, 0.000000238, 0.000000961, 0.000001280, 0.000000012, 0.000000036, 0.000000074, 0.000000238, 0.000000961, 0.000001280, 1, 1, 1, 1, 12.000000000
1646305839.348659039, 0.000000071, 0.000000191, 0.000000651, 0.000003957, 0.000008615, 0.000011403, 0.000000071, 0.000000191, 0.000000651, 0.000003957, 0.000008614, 0.000011402, 0, 1, 1, 1, 8.000000000
1646305839.648648024, 0.000000036, 0.000000101, 0.000000284, 0.000000910, 0.000002450, 0.000003573, 0.000000036, 0.000000101, 0.000000284, 0.000000910, 0.000002450, 0.000003573, 0, 1, 1, 1, 6.000000000
1646305839.748644352, 0.000000036, 0.000000131, 0.000000603, 0.000001017, 0.000001863, 0.000002371, 0.000000036, 0.000000131, 0.000000603, 0.000001017, 0.000001863, 0.000002371, 0, 1, 1, 1, 5.000000000
1646305839.848640442, 0.000000058, 0.000000275, 0.000001279, 0.000002770, 0.000004761, 0.000005691, 0.000000058, 0.000000275, 0.000001279, 0.000002770, 0.000004761, 0.000005691, 0, 1, 1, 1, 4.000000000
1646305839.998635054, 0.000000094, 0.000000550, 0.000001513, 0.000007742, 0.000009899, 0.000013282, 0.000000094, 0.000000550, 0.000001512, 0.000007740, 0.000009879, 0.000013273, 0, 1, 1, 1, 10.000000000
1646305840.098631382, 0.000000584, 0.000000610, 0.000001673, 0.000008159, 0.000011887, 0.000013135, 0.000000584, 0.000000610, 0.000001672, 0.000008157, 0.000011863, 0.000013132, 0, 1, 1, 1, 10.000000000
1646305840.248625755, 0.000000535, 0.000000616, 0.000001427, 0.000007004, 0.000013658, 0.000015716, 0.000000535, 0.000000615, 0.000001427, 0.000007003, 0.000013657, 0.000015705, 0, 1, 1, 1, 11.000000000
1646305840.323622942, 0.000000119, 0.000000355, 0.000000513, 0.000002358, 0.000003321, 0.000008020, 0.000000119, 0.000000355, 0.000000513, 0.000002358, 0.000003321, 0.000008019, 0, 1, 1, 1, 9.000000000
1646305840.398620367, 0.000000099, 0.000001683, 0.000002330, 0.000004606, 0.000005974, 0.000012919, 0.000000099, 0.000001683, 0.000002329, 0.000004603, 0.000005973, 0.000012912, 0, 1, 1, 1, 9.000000000
1646305840.698609352, 0.000000159, 0.000000594, 0.000001060, 0.000007339, 0.000018777, 0.000020069, 0.000000159, 0.000000594, 0.000001060, 0.000007339, 0.000018776, 0.000020069, 0, 1, 1, 1, 6.000000000
1646305841.698572159, 0.000000068, 0.000000082, 0.000000151, 0.000002078, 0.000009961, 0.000013369, 0.000000068, 0.000000082, 0.000000151, 0.000002078, 0.000009961, 0.000013369, 1, 1, 1, 1, 0.000000000
1646305842.248551846, 0.000000094, 0.000000141, 0.000001563, 0.000004101, 0.000011978, 0.000016314, 0.000000094, 0.000000141, 0.000001563, 0.000004101, 0.000011978, 0.000016313, 1, 1, 1, 1, 3.000000000
1646305842.398546219, 0.000000134, 0.000000509, 0.000001870, 0.000003787, 0.000010073, 0.000021934, 0.000000134, 0.000000509, 0.000001870, 0.000003787, 0.000010073, 0.000021933, 1, 1, 1, 1, 4.000000000
1646305843.348511219, 0.000000041, 0.000000167, 0.000002713, 0.000003235, 0.000009003, 0.000320844, 0.000000041, 0.000000167, 0.000002712, 0.000003235, 0.000009003, 0.000320812, 1, 1, 1, 1, 0.000000000
1646305843.748496532, 0.000000054, 0.000000060, 0.000000791, 0.000003272, 0.000003958, 0.000007926, 0.000000054, 0.000000060, 0.000000791, 0.000003272, 0.000003957, 0.000007926, 1, 1, 1, 1, 0.000000000
1646305844.248477936, 0.000000040, 0.000000057, 0.000000455, 0.000004591, 0.000006335, 0.000008208, 0.000000040, 0.000000057, 0.000000455, 0.000004591, 0.000006334, 0.000008208, 1, 1, 1, 1, 0.000000000
1646305844.473469734, 0.000000123, 0.000000135, 0.000000780, 0.000004884, 0.000005734, 0.000017965, 0.000000123, 0.000000135, 0.000000780, 0.000004884, 0.000005733, 0.000017965, 1, 1, 1, 1, 0.000000000
1646305844.548466921, 0.000001257, 0.000001578, 0.000002471, 0.000008001, 0.000008644, 0.000026241, 0.000001257, 0.000001578, 0.000002471, 0.000008001, 0.000008644, 0.000026240, 0, 1, 1, 1, 1.000000000
1646305844.898453951, 0.000000832, 0.000001268, 0.000004812, 0.000037835, 0.000053312, 0.000143046, 0.000000832, 0.000001268, 0.000004812, 0.000037835, 0.000053312, 0.000143043, 0, 1, 1, 1, 0.000000000
1646305845.348437309, 0.000000367, 0.000001492, 0.000002239, 0.000024183, 0.000037049, 0.000110375, 0.000000367, 0.000001492, 0.000002240, 0.000024183, 0.000037049, 0.000110374, 0, 1, 1, 1, 0.000000000
1646305845.773421526, 0.000000731, 0.000001758, 0.000002656, 0.000041541, 0.000098236, 0.000208656, 0.000000731, 0.000001757, 0.000002656, 0.000041541, 0.000098236, 0.000208653, 0, 1, 1, 1, 0.000000000
1646305845.973414183, 0.000000101, 0.000000244, 0.000000394, 0.000003276, 0.000011089, 0.000118923, 0.000000101, 0.000000244, 0.000000394, 0.000003276, 0.000011088, 0.000118920, 0, 1, 1, 1, 0.000000000
1646305846.048411369, 0.000000153, 0.000000305, 0.000000895, 0.000004741, 0.000013174, 0.000062165, 0.000000153, 0.000000305, 0.000000895, 0.000004741, 0.000013174, 0.000062164, 0, 1, 1, 1, 0.000000000
1646305846.448396683, 0.000000017, 0.000000119, 0.000000332, 0.000000995, 0.000006217, 0.000091540, 0.000000017, 0.000000119, 0.000000332, 0.000000995, 0.000006217, 0.000091538, 0, 1, 1, 1, 0.000000000
1646305847.348363161, 0.000000014, 0.000000074, 0.000000097, 0.000000473, 0.000003311, 0.000011342, 0.000000014, 0.000000074, 0.000000097, 0.000000473, 0.000003311, 0.000011342, 1, 1, 1, 1, 0.000000000
1646305847.498357773, 0.000000040, 0.000000406, 0.000001379, 0.000001268, 0.000009916, 0.000021702, 0.000000040, 0.000000406, 0.000001379, 0.000001268, 0.000009916, 0.000021702, 1, 1, 1, 1, 1.000000000
1646305847.648352146, 0.000000057, 0.000000710, 0.000001284, 0.000001683, 0.000017519, 0.000021255, 0.000000057, 0.000000709, 0.000001281, 0.000001683, 0.000017515, 0.000021230, 0, 1, 1, 1, 8.000000000
1646305848.248330116, 0.000000046, 0.000000376, 0.000000557, 0.000005666, 0.000012816, 0.000017679, 0.000000046, 0.000000376, 0.000000556, 0.000005665, 0.000012817, 0.000017662, 0, 1, 1, 1, 0.000000000
1646305848.848307848, 0.000000069, 0.000000186, 0.000000219, 0.000006152, 0.000009982, 0.000014608, 0.000000069, 0.000000186, 0.000000219, 0.000006151, 0.000009980, 0.000014593, 1, 1, 1, 1, 0.000000000
1646305848.998302460, 0.000000069, 0.000000137, 0.000000142, 0.000002821, 0.000003232, 0.000014826, 0.000000069, 0.000000137, 0.000000142, 0.000002821, 0.000003232, 0.000014825, 1, 1, 1, 1, 4.000000000
1646305849.398285151, 0.000000026, 0.000000070, 0.000000077, 0.000002516, 0.000003602, 0.000016041, 0.000000026, 0.000000070, 0.000000077, 0.000002516, 0.000003602, 0.000016040, 1, 1, 1, 1, 5.000000000
1646305850.448246241, 0.000000007, 0.000000010, 0.000000028, 0.000000990, 0.000001047, 0.000001790, 0.000000007, 0.000000010, 0.000000028, 0.000000990, 0.000001047, 0.000001790, 1, 1, 1, 1, 1.000000000
1646305850.698237181, 0.000000031, 0.000000047, 0.000000077, 0.000001265, 0.000003484, 0.000007393, 0.000000031, 0.000000047, 0.000000077, 0.000001265, 0.000003484, 0.000007393, 1, 1, 1, 1, 0.000000000
1646305851.398211241, 0.000000004, 0.000000008, 0.000000016, 0.000000511, 0.000000577, 0.000001091, 0.000000004, 0.000000008, 0.000000016, 0.000000511, 0.000000577, 0.000001091, 1, 1, 1, 1, 0.000000000
1646305851.748198271, 0.000000005, 0.000000008, 0.000000051, 0.000000126, 0.000000356, 0.000000504, 0.000000005, 0.000000008, 0.000000051, 0.000000126, 0.000000356, 0.000000504, 1, 1, 1, 1, 0.000000000
1646305851.948190928, 0.000000010, 0.000000013, 0.000000052, 0.000000118, 0.000000364, 0.000001264, 0.000000010, 0.000000013, 0.000000052, 0.000000118, 0.000000364, 0.000001264, 1, 1, 1, 1, 6.000000000
1646305852.648164988, 0.000000005, 0.000000007, 0.000000016, 0.000000346, 0.000000473, 0.000000517, 0.000000005, 0.000000007, 0.000000016, 0.000000346, 0.000000473, 0.000000517, 1, 1, 1, 1, 0.000000000
1646305853.073149443, 0.000000012, 0.000000014, 0.000000017, 0.000000221, 0.000000787, 0.000002079, 0.000000012, 0.000000014, 0.000000017, 0.000000221, 0.000000787, 0.000002079, 1, 1, 1, 1, 0.000000000
1646305853.973116398, 0.000000048, 0.000000066, 0.000000088, 0.000010946, 0.000014515, 0.000024370, 0.000000048, 0.000000066, 0.000000088, 0.000010946, 0.000014515, 0.000024370, 1, 1, 1, 1, 0.000000000
1646305854.548095226, 0.000000176, 0.000000287, 0.000000822, 0.000019149, 0.000046976, 0.000086155, 0.000000176, 0.000000287, 0.000000822, 0.000019149, 0.000046976, 0.000086155, 1, 1, 1, 1, 0.000000000
1646305855.073076010, 0.000000389, 0.000000987, 0.000001278, 0.000019971, 0.000145887, 0.000165671, 0.000000389, 0.000000987, 0.000001278, 0.000019971, 0.000145887, 0.000165671, 1, 1, 1, 1, 0.000000000
1646305855.198071480, 0.000000364, 0.000001023, 0.000001792, 0.000016387, 0.000032513, 0.000071478, 0.000000364, 0.000001023, 0.000001792, 0.000016387, 0.000032513, 0.000071478, 1, 1, 1, 1, 0.000000000
1646305855.648055077, 0.000000450, 0.000001309, 0.000002262, 0.000041052, 0.000101690, 0.000119162, 0.000000450, 0.000001309, 0.000002262, 0.000041052, 0.000101690, 0.000119162, 1, 1, 1, 1, 0.000000000
1646305855.948044062, 0.000000834, 0.000003515, 0.000005146, 0.000068781, 0.000142364, 0.000196723, 0.000000834, 0.000003515, 0.000005146, 0.000068781, 0.000142364, 0.000196723, 1, 1, 1, 1, 0.000000000
1646305856.073039293, 0.000003257, 0.000004663, 0.000006017, 0.000001696, 0.000057057, 0.000111274, 0.000003257, 0.000004663, 0.000006017, 0.000001696, 0.000057057, 0.000111274, 1, 1, 1, 1, 0.000000000
1646305856.723015547, 0.000002308, 0.000003336, 0.000004820, 0.000015260, 0.000441241, 0.000527418, 0.000002308, 0.000003336, 0.000004820, 0.000015260, 0.000441241, 0.000527417, 1, 1, 1, 1, 0.000000000
1646305856.948007345, 0.000000432, 0.000000612, 0.000001866, 0.000005429, 0.000041509, 0.000100977, 0.000000432, 0.000000612, 0.000001866, 0.000005429, 0.000041509, 0.000100977, 0, 1, 1, 1, 0.000000000
1646305857.023004532, 0.000002365, 0.000002543, 0.000003718, 0.000008920, 0.000060761, 0.000122922, 0.000002365, 0.000002543, 0.000003718, 0.000008920, 0.000060761, 0.000122922, 0, 1, 1, 1, 0.000000000
1646305857.472988129, 0.000000413, 0.000000635, 0.000001216, 0.000017384, 0.000049202, 0.000150707, 0.000000413, 0.000000635, 0.000001216, 0.000017384, 0.000049202, 0.000150707, 0, 1, 1, 1, 0.000000000
1646305857.547985315, 0.000001203, 0.000001730, 0.000002973, 0.000015630, 0.000048156, 0.000123531, 0.000001203, 0.000001730, 0.000002973, 0.000015630, 0.000048156, 0.000123531, 0, 1, 1, 1, 0.000000000
1646305858.547948599, 0.000000546, 0.000001267, 0.000002582, 0.000128754, 0.000508035, 0.000964442, 0.000000546, 0.000001267, 0.000002582, 0.000128754, 0.000508035, 0.000964441, 1, 1, 1, 1, 0.000000000
1646305858.847937584, 0.000000784, 0.000000860, 0.000002441, 0.000006455, 0.000050337, 0.000163676, 0.000000784, 0.000000860, 0.000002441, 0.000006455, 0.000050337, 0.000163676, 1, 1, 1, 1, 0.000000000
1646305858.947934151, 0.000000373, 0.000000386, 0.000001136, 0.000003604, 0.000020939, 0.000042362, 0.000000373, 0.000000386, 0.000001136, 0.000003604, 0.000020939, 0.000042362, 1, 1, 1, 0, 0.000000000
1646305859.147926807, 0.000000271, 0.000000408, 0.000000733, 0.000001859, 0.000018479, 0.000066504, 0.000000271, 0.000000408, 0.000000733, 0.000001859, 0.000018479, 0.000066498, 1, 1, 1, 0, 1.000000000
1646305859.997895479, 0.000000110, 0.000000127, 0.000000159, 0.000014610, 0.000029828, 0.000047557, 0.000000110, 0.000000127, 0.000000159, 0.000014610, 0.000029828, 0.000047557, 1, 1, 1, 1, 5.000000000
1646305860.497877121, 0.000000011, 0.000000016, 0.000000052, 0.000000958, 0.000001693, 0.000004235, 0.000000011, 0.000000016, 0.000000052, 0.000000958, 0.000001693, 0.000004234, 1, 1, 1, 1, 0.000000000
1646305860.797866106, 0.000000010, 0.000000011, 0.000000028, 0.000000299, 0.000000684, 0.000001337, 0.000000010, 0.000000011, 0.000000028, 0.000000299, 0.000000684, 0.000001337, 1, 1, 1, 1, 0.000000000
1646305860.997859001, 0.000000012, 0.000000013, 0.000000018, 0.000000189, 0.000000407, 0.000001079, 0.000000012, 0.000000013, 0.000000018, 0.000000189, 0.000000407, 0.000001079, 1, 1, 1, 1, 0.000000000
1646305861.547836065, 0.000000005, 0.000000010, 0.000000012, 0.000000591, 0.000000730, 0.000001202, 0.000000005, 0.000000010, 0.000000012, 0.000000591, 0.000000730, 0.000001202, 1, 1, 1, 1, 2.000000000
1646305861.647832394, 0.000000029, 0.000000043, 0.000000075, 0.000000975, 0.000001343, 0.000003091, 0.000000029, 0.000000043, 0.000000075, 0.000000975, 0.000001343, 0.000003091, 1, 1, 1, 0, 0.000000000
1646305862.597797632, 0.000000010, 0.000000018, 0.000000053, 0.000005692, 0.000006582, 0.000008246, 0.000000010, 0.000000018, 0.000000053, 0.000005692, 0.000006582, 0.000008246, 1, 1, 1, 1, 2.000000000
1646305863.072780371, 0.000000016, 0.000000034, 0.000000079, 0.000002000, 0.000002142, 0.000002922, 0.000000016, 0.000000034, 0.000000079, 0.000002000, 0.000002142, 0.000002922, 1, 1, 1, 1, 0.000000000
1646305863.647759199, 0.000000025, 0.000000052, 0.000000104, 0.000006471, 0.000007530, 0.000009233, 0.000000025, 0.000000052, 0.000000104, 0.000006471, 0.000007530, 0.000009233, 1, 1, 1, 1, 0.000000000
1646305864.297735453, 0.000000019, 0.000000031, 0.000000216, 0.000006134, 0.000009549, 0.000013404, 0.000000019, 0.000000031, 0.000000216, 0.000006134, 0.000009549, 0.000013404, 0, 1, 1, 1, 0.000000000
1646305864.397731543, 0.000000080, 0.000000119, 0.000000153, 0.000000906, 0.000001842, 0.000009541, 0.000000080, 0.000000119, 0.000000153, 0.000000906, 0.000001842, 0.000009540, 0, 1, 1, 1, 0.000000000
1646305864.497728109, 0.000000049, 0.000000057, 0.000000070, 0.000000452, 0.000000693, 0.000003544, 0.000000049, 0.000000057, 0.000000070, 0.000000452, 0.000000693, 0.000003544, 0, 1, 1, 1, 6.000000000
1646305865.447687626, 0.000000021, 0.000000022, 0.000000023, 0.000001567, 0.000010774, 0.000013658, 0.000000021, 0.000000022, 0.000000023, 0.000001567, 0.000010774, 0.000013658, 1, 1, 1, 1, 8.000000000
1646305865.597681999, 0.000000035, 0.000000059, 0.000000086, 0.000001460, 0.000002660, 0.000007522, 0.000000035, 0.000000059, 0.000000086, 0.000001460, 0.000002660, 0.000007522, 1, 1, 1, 1, 0.000000000
1646305866.022665977, 0.000000018, 0.000000030, 0.000000034, 0.000001410, 0.000002358, 0.000002400, 0.000000018, 0.000000030, 0.000000034, 0.000001410, 0.000002358, 0.000002400, 1, 1, 1, 1, 0.000000000
1646305866.997629166, 0.000000024, 0.000000039, 0.000000070, 0.000007081, 0.000019566, 0.000025258, 0.000000024, 0.000000039, 0.000000070, 0.000007081, 0.000019566, 0.000025258, 1, 1, 1, 1, 0.000000000
1646305867.297617912, 0.000000054, 0.000000067, 0.000000206, 0.000003889, 0.000011858, 0.000018156, 0.000000054, 0.000000067, 0.000000206, 0.000003889, 0.000011858, 0.000018156, 1, 1, 1, 1, 0.000000000
1646305868.247582197, 0.000000051, 0.000000053, 0.000000215, 0.000012997, 0.000033269, 0.000059997, 0.000000051, 0.000000053, 0.000000215, 0.000012997, 0.000033269, 0.000059997, 1, 1, 1, 1, 0.000000000
1646305869.047552109, 0.000000032, 0.000000059, 0.000000150, 0.000012765, 0.000021663, 0.000022431, 0.000000032, 0.000000059, 0.000000150, 0.000012764, 0.000021663, 0.000022431, 1, 1, 1, 1, 0.000000000
1646305869.197548866, 0.000000085, 0.000000104, 0.000000206, 0.000002745, 0.000005235, 0.000012426, 0.000000085, 0.000000104, 0.000000206, 0.000002745, 0.000005235, 0.000012425, 1, 1, 1, 1, 0.000000000
